exp,seed,encoder,train_condition,layer,view,task,eval_condition,target,n_rows,n_scenes,metric,value,ci_low,ci_high,trivial,majority_rate
D,3,random_b,base,8,mean,real,base,log_mass,6000,600,r2,0.0002340270047052062,-0.012811783897983025,0.00843507756357826,0.0,
D,3,random_b,base,8,mean,real,base,obj_pos_x,6000,600,r2,0.489949692615669,0.46768633505791724,0.5105456339234331,0.0,
D,3,random_b,base,8,mean,real,base,obj_pos_y,6000,600,r2,0.5172873905129483,0.49550097302958995,0.5362691359254502,0.0,
D,3,random_b,base,8,mean,real,base,obj_speed,6000,600,r2,0.08032647962054373,0.06206417706036012,0.09628877341622974,0.0,
D,3,random_b,base,8,mean,real,base,support_state,6000,600,balanced_accuracy,0.6012923656282095,0.5854868084825656,0.6176906622167248,0.5,0.8466666666666667
D,3,random_b,base,8,mean,real,base,support_state,6000,600,auroc,0.7658729887024991,0.7444790317245158,0.7865941261372352,0.5,0.8466666666666667
D,4,dinov2_b,base,11,cls,real,base,contact_state,6000,600,balanced_accuracy,0.8861111111111111,0.878123263888889,0.8938194444444445,0.5,0.6
D,4,dinov2_b,base,11,cls,real,base,contact_state,6000,600,auroc,0.9620012731481481,0.9583203616898148,0.9657645052083333,0.5,0.6
D,4,dinov2_b,base,11,cls,real,base,ee_obj_dist,6000,600,r2,0.9174139667312021,0.9117939133556348,0.9226113322395133,0.0,
D,4,dinov2_b,base,11,cls,real,base,friction_slide,6000,600,r2,-0.006443881946567309,-0.018324166217512095,0.001663156956151356,0.0,
D,4,dinov2_b,base,11,cls,real,base,log_mass,6000,600,r2,-0.0067420786793632725,-0.02134546443031044,0.0021904894714489987,0.0,
D,4,dinov2_b,base,11,cls,real,base,obj_pos_x,6000,600,r2,0.8897759530164439,0.8790490087021281,0.8993882617440797,0.0,
D,4,dinov2_b,base,11,cls,real,base,obj_pos_y,6000,600,r2,0.8551503164727093,0.839685858690648,0.8684937559013005,0.0,
D,4,dinov2_b,base,11,cls,real,base,obj_speed,6000,600,r2,0.2590185811091491,0.2393144619521384,0.277485729100036,0.0,
D,4,dinov2_b,base,11,cls,real,base,support_state,6000,600,balanced_accuracy,0.7480412696767571,0.7300987709845371,0.7663633103591594,0.5,0.839
D,4,dinov2_b,base,11,cls,real,base,support_state,6000,600,auroc,0.9016215613743727,0.8891689230148848,0.9136028467159106,0.5,0.839
D,4,dinov2_b,base,11,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8868055555555556,0.879234375,0.8944444444444444,0.5,0.6
D,4,dinov2_b,base,11,mean,real,base,contact_state,6000,600,auroc,0.961735300925926,0.9579958912037037,0.9656851099537037,0.5,0.6
D,4,dinov2_b,base,11,mean,real,base,ee_obj_dist,6000,600,r2,0.9343922243565803,0.9298059394645204,0.9385415107817348,0.0,
D,4,dinov2_b,base,11,mean,real,base,friction_slide,6000,600,r2,-0.0036472566487195657,-0.016385165263367335,0.004957337863048522,0.0,
D,4,dinov2_b,base,11,mean,real,base,log_mass,6000,600,r2,-0.006703663484315836,-0.020974054573897845,0.0032987642422928694,0.0,
D,4,dinov2_b,base,11,mean,real,base,obj_pos_x,6000,600,r2,0.9114501090792659,0.9012405959246031,0.9210332596312737,0.0,
D,4,dinov2_b,base,11,mean,real,base,obj_pos_y,6000,600,r2,0.8904487492318922,0.8757404750116158,0.9030449165557961,0.0,
D,4,dinov2_b,base,11,mean,real,base,obj_speed,6000,600,r2,0.2651227971680198,0.2446785440760293,0.28367733339962925,0.0,
D,4,dinov2_b,base,11,mean,real,base,support_state,6000,600,balanced_accuracy,0.7732832885447282,0.7552615779106976,0.7909311423549399,0.5,0.839
D,4,dinov2_b,base,11,mean,real,base,support_state,6000,600,auroc,0.9063208690223252,0.8936477431573664,0.917940656221553,0.5,0.839
D,4,dinov2_b,base,2,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7916666666666666,0.7821493055555556,0.8008333333333333,0.5,0.6
D,4,dinov2_b,base,2,cls,real,base,contact_state,6000,600,auroc,0.8843673611111111,0.877728755787037,0.8907827141203704,0.5,0.6
D,4,dinov2_b,base,2,cls,real,base,ee_obj_dist,6000,600,r2,0.7772938069106591,0.7651394931437797,0.7884854184802877,0.0,
D,4,dinov2_b,base,2,cls,real,base,friction_slide,6000,600,r2,-0.010711470961896508,-0.0248812950254454,-0.001750339558014394,0.0,
D,4,dinov2_b,base,2,cls,real,base,log_mass,6000,600,r2,-0.011537608530178378,-0.024525871216482413,-0.0033115613636876184,0.0,
D,4,dinov2_b,base,2,cls,real,base,obj_pos_x,6000,600,r2,0.7540374148548544,0.7368820978272165,0.7697992836990951,0.0,
D,4,dinov2_b,base,2,cls,real,base,obj_pos_y,6000,600,r2,0.722632455140268,0.6993009759721707,0.743269161186106,0.0,
D,4,dinov2_b,base,2,cls,real,base,obj_speed,6000,600,r2,0.1673033892915281,0.14815329098781516,0.18483260168741839,0.0,
D,4,dinov2_b,base,2,cls,real,base,support_state,6000,600,balanced_accuracy,0.7002081497987598,0.681628819265245,0.7182697847375715,0.5,0.839
D,4,dinov2_b,base,2,cls,real,base,support_state,6000,600,auroc,0.8325878847851175,0.8141880744833654,0.849257521931592,0.5,0.839
D,4,dinov2_b,base,2,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8295138888888889,0.8202725694444445,0.83875,0.5,0.6
D,4,dinov2_b,base,2,mean,real,base,contact_state,6000,600,auroc,0.9202726851851852,0.9147555815972223,0.9253869126157407,0.5,0.6
D,4,dinov2_b,base,2,mean,real,base,ee_obj_dist,6000,600,r2,0.8839451842695714,0.8752462490633071,0.8916446742537028,0.0,
D,4,dinov2_b,base,2,mean,real,base,friction_slide,6000,600,r2,-0.0131159643753056,-0.0275269500869041,-0.0030820592090044243,0.0,
D,4,dinov2_b,base,2,mean,real,base,log_mass,6000,600,r2,-0.010007596312291867,-0.02404152295035571,-0.00014326211285477938,0.0,
D,4,dinov2_b,base,2,mean,real,base,obj_pos_x,6000,600,r2,0.8628490813982608,0.8487067149670262,0.875794332636983,0.0,
D,4,dinov2_b,base,2,mean,real,base,obj_pos_y,6000,600,r2,0.807039250299017,0.788015050864556,0.8235149709837143,0.0,
D,4,dinov2_b,base,2,mean,real,base,obj_speed,6000,600,r2,0.20142083706491998,0.18254596136976964,0.2180476173171936,0.0,
D,4,dinov2_b,base,2,mean,real,base,support_state,6000,600,balanced_accuracy,0.7230663784402708,0.7056176105639406,0.7412934322438878,0.5,0.839
D,4,dinov2_b,base,2,mean,real,base,support_state,6000,600,auroc,0.8525615874167463,0.8361177906394445,0.8685681800645196,0.5,0.839
D,4,dinov2_b,base,5,cls,real,base,contact_state,6000,600,balanced_accuracy,0.8570833333333334,0.84909375,0.8651388888888889,0.5,0.6
D,4,dinov2_b,base,5,cls,real,base,contact_state,6000,600,auroc,0.940603125,0.9358760966435186,0.9452695486111111,0.5,0.6
D,4,dinov2_b,base,5,cls,real,base,ee_obj_dist,6000,600,r2,0.8982352719666773,0.8912671624954902,0.9045751176331217,0.0,
D,4,dinov2_b,base,5,cls,real,base,friction_slide,6000,600,r2,-0.00978785963338713,-0.02258461745848444,-0.0017036583693325496,0.0,
D,4,dinov2_b,base,5,cls,real,base,log_mass,6000,600,r2,-0.014590387679032757,-0.02915323616425044,-0.004423317010201613,0.0,
D,4,dinov2_b,base,5,cls,real,base,obj_pos_x,6000,600,r2,0.8952136952815553,0.8822638680674418,0.90623082658639,0.0,
D,4,dinov2_b,base,5,cls,real,base,obj_pos_y,6000,600,r2,0.8314818517977139,0.8146093279109448,0.8462928469445054,0.0,
D,4,dinov2_b,base,5,cls,real,base,obj_speed,6000,600,r2,0.23730971272166224,0.21786741998740433,0.25531760888699034,0.0,
D,4,dinov2_b,base,5,cls,real,base,support_state,6000,600,balanced_accuracy,0.7522659579455973,0.7352468170862543,0.7692300703611308,0.5,0.839
D,4,dinov2_b,base,5,cls,real,base,support_state,6000,600,auroc,0.8882997274845749,0.8741081582776096,0.9020151609076099,0.5,0.839
D,4,dinov2_b,base,5,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8599305555555555,0.8515260416666667,0.8688229166666666,0.5,0.6
D,4,dinov2_b,base,5,mean,real,base,contact_state,6000,600,auroc,0.9439731481481481,0.9395881047453704,0.9485637239583333,0.5,0.6
D,4,dinov2_b,base,5,mean,real,base,ee_obj_dist,6000,600,r2,0.9213075927428609,0.9155266805567173,0.9265593145923086,0.0,
D,4,dinov2_b,base,5,mean,real,base,friction_slide,6000,600,r2,-0.013281828276021646,-0.02918067604482022,-0.0019534600477022377,0.0,
D,4,dinov2_b,base,5,mean,real,base,log_mass,6000,600,r2,-0.014115646684293326,-0.029924677244350086,-0.0018871157346725214,0.0,
D,4,dinov2_b,base,5,mean,real,base,obj_pos_x,6000,600,r2,0.9080538337729122,0.8967613259282289,0.9183126479496039,0.0,
D,4,dinov2_b,base,5,mean,real,base,obj_pos_y,6000,600,r2,0.8657964926931032,0.8471228803277433,0.8816274036062902,0.0,
D,4,dinov2_b,base,5,mean,real,base,obj_speed,6000,600,r2,0.24995590264799217,0.2318495751042544,0.2668151875020448,0.0,
D,4,dinov2_b,base,5,mean,real,base,support_state,6000,600,balanced_accuracy,0.7691061033419949,0.7523118824994374,0.7862368287458261,0.5,0.839
D,4,dinov2_b,base,5,mean,real,base,support_state,6000,600,auroc,0.886842966790627,0.8730051429173608,0.9002555841936553,0.5,0.839
D,4,dinov2_b,base,8,cls,real,base,contact_state,6000,600,balanced_accuracy,0.888125,0.8802083333333333,0.8957638888888888,0.5,0.6
D,4,dinov2_b,base,8,cls,real,base,contact_state,6000,600,auroc,0.9615868055555555,0.9576655555555555,0.9652203616898148,0.5,0.6
D,4,dinov2_b,base,8,cls,real,base,ee_obj_dist,6000,600,r2,0.9239895838698443,0.9184620832470645,0.9289197641800097,0.0,
D,4,dinov2_b,base,8,cls,real,base,friction_slide,6000,600,r2,-0.013631290146310038,-0.03001913486397209,-0.0008758435708824862,0.0,
D,4,dinov2_b,base,8,cls,real,base,log_mass,6000,600,r2,-0.008605138054265549,-0.023955858088612177,0.0017537125578469721,0.0,
D,4,dinov2_b,base,8,cls,real,base,obj_pos_x,6000,600,r2,0.9124375896780034,0.9012981043218483,0.9226708176482867,0.0,
D,4,dinov2_b,base,8,cls,real,base,obj_pos_y,6000,600,r2,0.8733239615244974,0.8590553055482283,0.8857908877442968,0.0,
D,4,dinov2_b,base,8,cls,real,base,obj_speed,6000,600,r2,0.26570789561252683,0.24599804724960792,0.28451056762239235,0.0,
D,4,dinov2_b,base,8,cls,real,base,support_state,6000,600,balanced_accuracy,0.7658283917806123,0.7474343732923271,0.7831288247276892,0.5,0.839
D,4,dinov2_b,base,8,cls,real,base,support_state,6000,600,auroc,0.9040674551764358,0.8914758375653574,0.915805738114363,0.5,0.839
D,4,dinov2_b,base,8,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8751388888888889,0.8676354166666667,0.8831944444444444,0.5,0.6
D,4,dinov2_b,base,8,mean,real,base,contact_state,6000,600,auroc,0.9550693287037038,0.9510388686342592,0.9591989583333334,0.5,0.6
D,4,dinov2_b,base,8,mean,real,base,ee_obj_dist,6000,600,r2,0.934956281639872,0.9304222301019062,0.9391969415654589,0.0,
D,4,dinov2_b,base,8,mean,real,base,friction_slide,6000,600,r2,-0.010261505169518736,-0.024565381113495356,-0.0003493934715319628,0.0,
D,4,dinov2_b,base,8,mean,real,base,log_mass,6000,600,r2,-0.008858478827686866,-0.024243068098662824,0.0026703503272743896,0.0,
D,4,dinov2_b,base,8,mean,real,base,obj_pos_x,6000,600,r2,0.9219878964773283,0.9120870657238561,0.9310426190268299,0.0,
D,4,dinov2_b,base,8,mean,real,base,obj_pos_y,6000,600,r2,0.8936235585240093,0.8799638293194489,0.905425313430254,0.0,
D,4,dinov2_b,base,8,mean,real,base,obj_speed,6000,600,r2,0.27117848248092136,0.2526698860077166,0.288913257148175,0.0,
D,4,dinov2_b,base,8,mean,real,base,support_state,6000,600,balanced_accuracy,0.7782606227960428,0.7606561084571836,0.7948854612078659,0.5,0.839
D,4,dinov2_b,base,8,mean,real,base,support_state,6000,600,auroc,0.9034764430033124,0.8912374443320074,0.9150818933458115,0.5,0.839
D,4,random_b,base,11,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7468055555555555,0.7367343749999999,0.7565312499999999,0.5,0.6
D,4,random_b,base,11,cls,real,base,contact_state,6000,600,auroc,0.8418461805555556,0.8348040711805556,0.8488445833333333,0.5,0.6
D,4,random_b,base,11,cls,real,base,ee_obj_dist,6000,600,r2,0.6004812473379548,0.5801418471054984,0.617713624109542,0.0,
D,4,random_b,base,11,cls,real,base,friction_slide,6000,600,r2,-0.009207425513089396,-0.023977556702692283,0.00030809750373878757,0.0,
D,4,random_b,base,11,cls,real,base,log_mass,6000,600,r2,-0.001349213123745363,-0.014606843046110629,0.0067053025604108625,0.0,
D,4,random_b,base,11,cls,real,base,obj_pos_x,6000,600,r2,0.44276767461141253,0.40154233648325605,0.4724490595524739,0.0,
D,4,random_b,base,11,cls,real,base,obj_pos_y,6000,600,r2,0.46181312255739926,0.4320917098086867,0.4870583358046662,0.0,
D,4,random_b,base,11,cls,real,base,obj_speed,6000,600,r2,0.08550509088252178,0.07191238752308307,0.09859162509222426,0.0,
D,4,random_b,base,11,cls,real,base,support_state,6000,600,balanced_accuracy,0.5951147106508043,0.5800409643040134,0.6101479779382802,0.5,0.839
D,4,random_b,base,11,cls,real,base,support_state,6000,600,auroc,0.7652371739665101,0.7460985121091245,0.7835649310583243,0.5,0.839
D,4,random_b,base,11,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7497916666666666,0.7390954861111111,0.7598628472222222,0.5,0.6
D,4,random_b,base,11,mean,real,base,contact_state,6000,600,auroc,0.848991087962963,0.8418488049768519,0.8557597135416667,0.5,0.6
D,4,random_b,base,11,mean,real,base,ee_obj_dist,6000,600,r2,0.6294709180917263,0.6151734902105273,0.6429789628454953,0.0,
D,4,random_b,base,11,mean,real,base,friction_slide,6000,600,r2,-0.00600523507288897,-0.0206508692651535,0.0036341675131927914,0.0,
D,4,random_b,base,11,mean,real,base,log_mass,6000,600,r2,-0.0010134991447179331,-0.014308478833704192,0.0069736807892444895,0.0,
D,4,random_b,base,11,mean,real,base,obj_pos_x,6000,600,r2,0.4741402211965745,0.45052005155940517,0.4963077854596531,0.0,
D,4,random_b,base,11,mean,real,base,obj_pos_y,6000,600,r2,0.4853985084480995,0.4550857517200243,0.5128457512197725,0.0,
D,4,random_b,base,11,mean,real,base,obj_speed,6000,600,r2,0.09562447669612306,0.08096429549722818,0.10948283061011903,0.0,
D,4,random_b,base,11,mean,real,base,support_state,6000,600,balanced_accuracy,0.5962282565511047,0.5807204471075755,0.610806094461148,0.5,0.839
D,4,random_b,base,11,mean,real,base,support_state,6000,600,auroc,0.7669156156356239,0.7485111602034636,0.7851685026719035,0.5,0.839
D,4,random_b,base,2,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7422916666666667,0.7322222222222222,0.7518072916666667,0.5,0.6
D,4,random_b,base,2,cls,real,base,contact_state,6000,600,auroc,0.8343454861111111,0.8271306481481482,0.8416268547453704,0.5,0.6
D,4,random_b,base,2,cls,real,base,ee_obj_dist,6000,600,r2,0.6016234828549452,0.5862056839869377,0.6169849726664218,0.0,
D,4,random_b,base,2,cls,real,base,friction_slide,6000,600,r2,-0.009430356501843207,-0.023879341017665378,-0.0004341198558287046,0.0,
D,4,random_b,base,2,cls,real,base,log_mass,6000,600,r2,-0.002647606687457893,-0.015246775086776587,0.004498048191331292,0.0,
D,4,random_b,base,2,cls,real,base,obj_pos_x,6000,600,r2,0.45355702682054977,0.42870993505501404,0.47620814803256906,0.0,
D,4,random_b,base,2,cls,real,base,obj_pos_y,6000,600,r2,0.437123267157272,0.40707278978975064,0.4642280386187298,0.0,
D,4,random_b,base,2,cls,real,base,obj_speed,6000,600,r2,0.0851662396387668,0.0719651624247858,0.09767331349815016,0.0,
D,4,random_b,base,2,cls,real,base,support_state,6000,600,balanced_accuracy,0.5887622551741326,0.5755045325375558,0.6030969160222277,0.5,0.839
D,4,random_b,base,2,cls,real,base,support_state,6000,600,auroc,0.7641472767787739,0.7465501160852307,0.7824001871979162,0.5,0.839
D,4,random_b,base,2,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7538194444444444,0.7438888888888888,0.7636128472222221,0.5,0.6
D,4,random_b,base,2,mean,real,base,contact_state,6000,600,auroc,0.8461569444444444,0.8386599652777779,0.8538383854166667,0.5,0.6
D,4,random_b,base,2,mean,real,base,ee_obj_dist,6000,600,r2,0.6196042978839746,0.6063105859040587,0.6322969683330424,0.0,
D,4,random_b,base,2,mean,real,base,friction_slide,6000,600,r2,-0.005050530448041268,-0.019470712655909782,0.004149854457795334,0.0,
D,4,random_b,base,2,mean,real,base,log_mass,6000,600,r2,-0.00042609069910226616,-0.013268290953595163,0.007336954566753533,0.0,
D,4,random_b,base,2,mean,real,base,obj_pos_x,6000,600,r2,0.49358582969872355,0.47087465801362516,0.5154355785023468,0.0,
D,4,random_b,base,2,mean,real,base,obj_pos_y,6000,600,r2,0.4869179232441001,0.4617016153654284,0.5098318580522713,0.0,
D,4,random_b,base,2,mean,real,base,obj_speed,6000,600,r2,0.09382633086615833,0.0799766691491146,0.10713937422154174,0.0,
D,4,random_b,base,2,mean,real,base,support_state,6000,600,balanced_accuracy,0.6011691923491685,0.5863396306920119,0.6163393716898017,0.5,0.839
D,4,random_b,base,2,mean,real,base,support_state,6000,600,auroc,0.7671364740468746,0.7487861998229329,0.785050640666693,0.5,0.839
D,4,random_b,base,5,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7540277777777777,0.7440260416666666,0.7636840277777777,0.5,0.6
D,4,random_b,base,5,cls,real,base,contact_state,6000,600,auroc,0.8410616898148148,0.8339576620370371,0.8487688020833333,0.5,0.6
D,4,random_b,base,5,cls,real,base,ee_obj_dist,6000,600,r2,0.6029479577829719,0.5874356864954775,0.6179831889369867,0.0,
D,4,random_b,base,5,cls,real,base,friction_slide,6000,600,r2,-0.009051907665569514,-0.02340710105323652,-4.5941040566249056e-05,0.0,
D,4,random_b,base,5,cls,real,base,log_mass,6000,600,r2,-0.0017465388411412874,-0.014677885969399378,0.00621405137685071,0.0,
D,4,random_b,base,5,cls,real,base,obj_pos_x,6000,600,r2,0.4569172129118324,0.4322230485170091,0.4786293643091808,0.0,
D,4,random_b,base,5,cls,real,base,obj_pos_y,6000,600,r2,0.4481884910877154,0.41920950438121096,0.4739416046084536,0.0,
D,4,random_b,base,5,cls,real,base,obj_speed,6000,600,r2,0.0906200940165065,0.07755041890328987,0.10307157105307906,0.0,
D,4,random_b,base,5,cls,real,base,support_state,6000,600,balanced_accuracy,0.5935773386931598,0.580198367682677,0.6071780535349673,0.5,0.839
D,4,random_b,base,5,cls,real,base,support_state,6000,600,auroc,0.7711861618427406,0.7532342007565176,0.7892554131175565,0.5,0.839
D,4,random_b,base,5,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7540277777777777,0.7436111111111111,0.7636822916666667,0.5,0.6
D,4,random_b,base,5,mean,real,base,contact_state,6000,600,auroc,0.8472035879629629,0.8398258420138889,0.8542714988425926,0.5,0.6
D,4,random_b,base,5,mean,real,base,ee_obj_dist,6000,600,r2,0.6252016767777591,0.6123295216849625,0.6384772384708318,0.0,
D,4,random_b,base,5,mean,real,base,friction_slide,6000,600,r2,-0.005327351072547781,-0.019867183988064613,0.003846744237367185,0.0,
D,4,random_b,base,5,mean,real,base,log_mass,6000,600,r2,-0.0007375696111973085,-0.013683615429679413,0.00726403540034825,0.0,
D,4,random_b,base,5,mean,real,base,obj_pos_x,6000,600,r2,0.48634324750387625,0.4641600285241999,0.5064860227306837,0.0,
D,4,random_b,base,5,mean,real,base,obj_pos_y,6000,600,r2,0.4904573448895979,0.4642674636003519,0.5141155477614537,0.0,
D,4,random_b,base,5,mean,real,base,obj_speed,6000,600,r2,0.09437244469661632,0.08099350769463011,0.10713208093087057,0.0,
D,4,random_b,base,5,mean,real,base,support_state,6000,600,balanced_accuracy,0.6071397725281749,0.591104833812071,0.6228250712653806,0.5,0.839
D,4,random_b,base,5,mean,real,base,support_state,6000,600,auroc,0.7714691238295943,0.7534679834926692,0.7893347842572007,0.5,0.839
D,4,random_b,base,8,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7515277777777778,0.7411788194444444,0.7614600694444444,0.5,0.6
D,4,random_b,base,8,cls,real,base,contact_state,6000,600,auroc,0.84189375,0.834334704861111,0.8492592013888889,0.5,0.6
D,4,random_b,base,8,cls,real,base,ee_obj_dist,6000,600,r2,0.6102620441396456,0.5964998561516324,0.6244707243135819,0.0,
D,4,random_b,base,8,cls,real,base,friction_slide,6000,600,r2,-0.009279046770936272,-0.02399616765147669,0.00025510514690887736,0.0,
D,4,random_b,base,8,cls,real,base,log_mass,6000,600,r2,-0.0016292823081596186,-0.014730981900991896,0.006484561001589332,0.0,
D,4,random_b,base,8,cls,real,base,obj_pos_x,6000,600,r2,0.4521122491111682,0.4256195171787934,0.476342616798158,0.0,
D,4,random_b,base,8,cls,real,base,obj_pos_y,6000,600,r2,0.46332903711464635,0.4345499548207854,0.4903241492345792,0.0,
D,4,random_b,base,8,cls,real,base,obj_speed,6000,600,r2,0.08711057819948109,0.0739098026269884,0.10001672860332078,0.0,
D,4,random_b,base,8,cls,real,base,support_state,6000,600,balanced_accuracy,0.584422819239112,0.5705757924333471,0.5981690771403609,0.5,0.839
D,4,random_b,base,8,cls,real,base,support_state,6000,600,auroc,0.7728938045308466,0.7554014433477823,0.7911207949017063,0.5,0.839
D,4,random_b,base,8,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7570138888888889,0.7471527777777778,0.7670850694444444,0.5,0.6
D,4,random_b,base,8,mean,real,base,contact_state,6000,600,auroc,0.8534379629629629,0.8459974884259259,0.860589548611111,0.5,0.6
D,4,random_b,base,8,mean,real,base,ee_obj_dist,6000,600,r2,0.6264367051622278,0.6128927684557854,0.6403048306770333,0.0,
D,4,random_b,base,8,mean,real,base,friction_slide,6000,600,r2,-0.005751656536491012,-0.020257256230828725,0.0037686015482086407,0.0,
D,4,random_b,base,8,mean,real,base,log_mass,6000,600,r2,-0.0009123291714099313,-0.01408762923656336,0.0073621978118163,0.0,
D,4,random_b,base,8,mean,real,base,obj_pos_x,6000,600,r2,0.4753436504080807,0.45091438626322505,0.49761190191239785,0.0,
D,4,random_b,base,8,mean,real,base,obj_pos_y,6000,600,r2,0.4779805376876146,0.44678669737848714,0.5055384864725028,0.0,
D,4,random_b,base,8,mean,real,base,obj_speed,6000,600,r2,0.09205069411458866,0.07810522978029269,0.10498472272019262,0.0,
D,4,random_b,base,8,mean,real,base,support_state,6000,600,balanced_accuracy,0.6033543333900903,0.5873612462622487,0.6187814915724212,0.5,0.839
D,4,random_b,base,8,mean,real,base,support_state,6000,600,auroc,0.772865014793812,0.7546604017215499,0.7902651584295588,0.5,0.839
